crate_id,order_id,item_id,x_start,x_end,y_start,y_end,z_start,z_end
4,2,261.0,0,83,0,79,0,268
5,3,354.0,0,89,0,89,0,314
5,3,333.0,0,85,0,92,0,147
5,3,126.0,0,162,0,289,0,105
5,3,131.0,0,59,0,132,0,241
5,3,224.0,0,63,0,67,0,94
5,3,10.0,0,56,0,236,0,215
5,3,411.0,0,83,0,84,0,155
5,3,231.0,0,61,0,98,0,217
5,3,476.0,0,73,0,70,0,52
5,3,148.0,0,154,0,329,0,112
5,3,354.0,0,89,0,89,0,314
5,3,139.0,0,55,0,80,0,144
5,3,42.0,0,66,0,127,0,195
5,3,333.0,0,85,0,92,0,147
5,3,445.0,0,66,0,96,0,251
5,3,292.0,0,105,0,88,0,116
5,3,431.0,0,161,0,104,0,1
5,3,36.0,0,71,0,146,0,178
5,3,495.0,0,37,0,320,0,36
5,3,39.0,0,60,0,108,0,145
6,3,76.0,0,270,0,446,0,114
6,3,225.0,0,61,0,268,0,173
7,4,148.0,0,154,0,329,0,112
7,4,148.0,0,154,0,329,0,112
7,4,173.0,0,44,0,145,0,160
7,4,454.0,0,34,0,90,0,186
7,4,155.0,0,41,0,135,0,23
7,4,419.0,0,75,0,153,0,201
7,4,100.0,0,48,0,160,0,290
7,4,61.0,0,103,0,97,0,136
7,4,125.0,0,166,0,156,0,133
7,4,125.0,0,166,0,156,0,133
7,4,86.0,0,62,0,59,0,221
7,4,20.0,0,135,0,109,0,1
7,4,225.0,0,61,0,268,0,173
7,4,61.0,0,103,0,97,0,136
7,4,411.0,0,83,0,84,0,155
7,4,315.0,0,82,0,203,0,248
8,4,51.0,0,111,0,184,0,313
8,4,148.0,0,154,0,329,0,112
8,4,482.0,0,193,0,137,0,231
8,4,454.0,0,34,0,90,0,186
8,4,359.0,0,117,0,281,0,114
8,4,212.0,0,67,0,68,0,199
9,5,11.0,0,65,0,195,0,273
9,5,390.0,0,74,0,71,0,219
9,5,171.0,0,212,0,145,0,114
9,5,444.0,0,21,0,140,0,146
9,5,65.0,0,93,0,143,0,156
9,5,446.0,0,43,0,202,0,83
9,5,37.0,0,55,0,391,0,127
9,5,364.0,0,79,0,80,0,301
9,5,261.0,0,83,0,79,0,268
9,5,70.0,0,33,0,300,0,90
9,5,411.0,0,83,0,84,0,155
9,5,402.0,0,57,0,169,0,254
9,5,102.0,0,177,0,95,0,7
9,5,131.0,0,59,0,132,0,241
9,5,318.0,0,30,0,339,0,123
10,6,148.0,0,154,0,329,0,112
10,6,66.0,0,124,0,209,0,61
10,6,58.0,0,94,0,84,0,319
10,6,459.0,0,128,0,125,0,131
10,6,471.0,0,118,0,157,0,162
10,6,281.0,0,93,0,267,0,154
10,6,444.0,0,21,0,140,0,146
10,6,251.0,0,86,0,213,0,250
10,6,315.0,0,82,0,203,0,248
10,6,225.0,0,61,0,268,0,173
10,6,146.0,0,60,0,92,0,151
10,6,154.0,0,59,0,90,0,188
10,6,121.0,0,68,0,67,0,120
10,6,137.0,0,30,0,112,0,162
11,6,248.0,0,360,0,187,0,88
11,6,66.0,0,124,0,209,0,61
11,6,56.0,0,83,0,89,0,332
11,6,138.0,0,115,0,206,0,379
11,6,61.0,0,103,0,97,0,136
11,6,56.0,0,83,0,89,0,332
11,6,66.0,0,124,0,209,0,61
11,6,450.0,0,79,0,91,0,285
11,6,398.0,0,87,0,139,0,167
12,7,171.0,0,212,0,145,0,114
12,7,320.0,0,95,0,87,0,307
12,7,148.0,0,154,0,329,0,112
12,7,325.0,0,60,0,227,0,66
12,7,192.0,0,83,0,82,0,338
12,7,58.0,0,94,0,84,0,319
12,7,281.0,0,93,0,267,0,154
12,7,334.0,0,27,0,145,0,144
12,7,231.0,0,61,0,98,0,217
12,7,376.0,0,114,0,103,0,190
12,7,411.0,0,83,0,84,0,155
12,7,411.0,0,83,0,84,0,155
12,7,484.0,0,86,0,74,0,287
12,7,298.0,0,66,0,120,0,68
12,7,20.0,0,135,0,109,0,1
12,7,356.0,0,37,0,206,0,74
12,7,18.0,0,45,0,126,0,257
12,7,172.0,0,34,0,140,0,185
13,7,385.0,0,55,0,176,0,210
13,7,315.0,0,82,0,203,0,248
13,7,169.0,0,172,0,112,0,146
13,7,317.0,0,91,0,108,0,117
13,7,294.0,0,125,0,180,0,207
13,7,121.0,0,68,0,67,0,120
13,7,113.0,0,289,0,104,0,39
13,7,195.0,0,89,0,93,0,366
13,7,33.0,0,56,0,137,0,224
13,7,57.0,0,67,0,69,0,191
13,7,56.0,0,83,0,89,0,332
13,7,66.0,0,124,0,209,0,61
13,7,225.0,0,61,0,268,0,173
13,7,33.0,0,56,0,137,0,224
13,7,33.0,0,56,0,137,0,224
13,7,225.0,0,61,0,268,0,173
14,7,315.0,0,82,0,203,0,248
14,7,61.0,0,103,0,97,0,136
14,7,125.0,0,166,0,156,0,133
14,7,464.0,0,75,0,80,0,91
14,7,28.0,0,69,0,81,0,223
14,7,54.0,0,76,0,83,0,96
14,7,58.0,0,94,0,84,0,319
14,7,165.0,0,64,0,150,0,225
14,7,281.0,0,93,0,267,0,154
14,7,411.0,0,83,0,84,0,155
15,8,80.0,0,93,0,80,0,252
15,8,11.0,0,65,0,195,0,273
15,8,171.0,0,212,0,145,0,114
15,8,152.0,0,113,0,130,0,117
15,8,20.0,0,135,0,109,0,1
15,8,393.0,0,56,0,54,0,196
15,8,225.0,0,61,0,268,0,173
15,8,131.0,0,59,0,132,0,241
15,8,360.0,0,277,0,197,0,58
15,8,455.0,0,33,0,80,0,167
15,8,100.0,0,48,0,160,0,290
15,8,61.0,0,103,0,97,0,136
15,8,374.0,0,94,0,84,0,312
15,8,164.0,0,71,0,92,0,109
15,8,119.0,0,66,0,62,0,40
15,8,409.0,0,81,0,71,0,253
15,8,121.0,0,68,0,67,0,120
15,8,454.0,0,34,0,90,0,186
15,8,66.0,0,124,0,209,0,61
15,8,136.0,0,63,0,146,0,221
15,8,231.0,0,61,0,98,0,217
15,8,121.0,0,68,0,67,0,120
16,8,46.0,0,126,0,130,0,270
16,8,148.0,0,154,0,329,0,112
16,8,148.0,0,154,0,329,0,112
16,8,378.0,0,17,0,262,0,257
16,8,179.0,0,61,0,96,0,220
16,8,454.0,0,34,0,90,0,186
16,8,378.0,0,17,0,262,0,257
16,8,362.0,0,112,0,124,0,159
16,8,401.0,0,25,0,200,0,87
16,8,315.0,0,82,0,203,0,248
16,8,474.0,0,83,0,80,0,259
16,8,345.0,0,54,0,94,0,300
16,8,474.0,0,83,0,80,0,259
17,9,103.0,0,140,0,120,0,67
17,9,402.0,0,57,0,169,0,254
17,9,292.0,0,105,0,88,0,116
17,9,376.0,0,114,0,103,0,190
17,9,468.0,0,71,0,153,0,166
17,9,471.0,0,118,0,157,0,162
17,9,165.0,0,64,0,150,0,225
17,9,359.0,0,117,0,281,0,114
17,9,402.0,0,57,0,169,0,254
17,9,180.0,0,120,0,158,0,320
17,9,88.0,0,86,0,81,0,162
17,9,411.0,0,83,0,84,0,155
17,9,136.0,0,63,0,146,0,221
17,9,70.0,0,33,0,300,0,90
18,10,69.0,0,62,0,155,0,270
18,10,374.0,0,94,0,84,0,312
18,10,201.0,0,43,0,47,0,230
18,10,228.0,0,74,0,142,0,123
18,10,292.0,0,105,0,88,0,116
18,10,54.0,0,76,0,83,0,96
18,10,131.0,0,59,0,132,0,241
18,10,20.0,0,135,0,109,0,1
18,10,131.0,0,59,0,132,0,241
18,10,345.0,0,54,0,94,0,300
19,11,143.0,0,45,0,230,0,82
19,11,169.0,0,172,0,112,0,146
19,11,137.0,0,30,0,112,0,162
19,11,266.0,0,121,0,176,0,208
19,11,34.0,0,101,0,102,0,96
19,11,382.0,0,75,0,97,0,230
19,11,298.0,0,66,0,120,0,68
19,11,148.0,0,154,0,329,0,112
19,11,333.0,0,85,0,92,0,147
19,11,144.0,0,75,0,108,0,161
19,11,419.0,0,75,0,153,0,201
19,11,447.0,0,24,0,97,0,106
19,11,411.0,0,83,0,84,0,155
19,11,360.0,0,277,0,197,0,58
19,11,33.0,0,56,0,137,0,224
19,11,20.0,0,135,0,109,0,1
19,11,131.0,0,59,0,132,0,241
19,11,102.0,0,177,0,95,0,7
19,11,474.0,0,83,0,80,0,259
19,11,66.0,0,124,0,209,0,61
20,11,58.0,0,94,0,84,0,319
20,11,58.0,0,94,0,84,0,319
20,11,484.0,0,86,0,74,0,287
20,11,495.0,0,37,0,320,0,36
21,12,219.0,0,95,0,144,0,271
21,12,137.0,0,30,0,112,0,162
21,12,148.0,0,154,0,329,0,112
21,12,69.0,0,62,0,155,0,270
21,12,20.0,0,135,0,109,0,1
21,12,411.0,0,83,0,84,0,155
21,12,405.0,0,74,0,124,0,253
21,12,149.0,0,79,0,252,0,236
21,12,246.0,0,79,0,148,0,116
21,12,79.0,0,59,0,104,0,254
21,12,411.0,0,83,0,84,0,155
21,12,228.0,0,74,0,142,0,123
21,12,225.0,0,61,0,268,0,173
21,12,206.0,0,106,0,44,0,236
21,12,258.0,0,73,0,68,0,156
21,12,478.0,0,13,0,150,0,75
21,12,34.0,0,101,0,102,0,96
21,12,63.0,0,42,0,76,0,167
21,12,167.0,0,35,0,99,0,186
21,12,411.0,0,83,0,84,0,155
21,12,205.0,0,44,0,96,0,186
21,12,119.0,0,66,0,62,0,40
22,12,360.0,0,277,0,197,0,58
22,12,11.0,0,65,0,195,0,273
22,12,376.0,0,114,0,103,0,190
22,12,74.0,0,74,0,78,0,268
22,12,454.0,0,34,0,90,0,186
22,12,61.0,0,103,0,97,0,136
23,13,383.0,0,82,0,72,0,101
23,13,374.0,0,94,0,84,0,312
23,13,192.0,0,83,0,82,0,338
23,13,37.0,0,55,0,391,0,127
23,13,357.0,0,103,0,103,0,192
23,13,231.0,0,61,0,98,0,217
23,13,125.0,0,166,0,156,0,133
23,13,151.0,0,58,0,169,0,284
23,13,480.0,0,44,0,202,0,46
23,13,225.0,0,61,0,268,0,173
23,13,247.0,0,70,0,70,0,108
23,13,121.0,0,68,0,67,0,120
23,13,411.0,0,83,0,84,0,155
23,13,61.0,0,103,0,97,0,136
23,13,411.0,0,83,0,84,0,155
23,13,495.0,0,37,0,320,0,36
23,13,125.0,0,166,0,156,0,133
23,13,165.0,0,64,0,150,0,225
23,13,187.0,0,58,0,62,0,109
24,14,417.0,0,216,0,122,0,249
24,14,357.0,0,103,0,103,0,192
24,14,126.0,0,162,0,289,0,105
24,14,171.0,0,212,0,145,0,114
24,14,457.0,0,100,0,96,0,205
24,14,195.0,0,89,0,93,0,366
24,14,11.0,0,65,0,195,0,273
24,14,328.0,0,203,0,150,0,134
24,14,56.0,0,83,0,89,0,332
24,14,345.0,0,54,0,94,0,300
24,14,376.0,0,114,0,103,0,190
24,14,117.0,0,26,0,126,0,157
24,14,385.0,0,55,0,176,0,210
24,14,353.0,0,76,0,73,0,106
24,14,422.0,0,47,0,106,0,169
24,14,20.0,0,135,0,109,0,1
25,14,148.0,0,154,0,329,0,112
25,14,426.0,0,151,0,150,0,185
25,14,403.0,0,75,0,230,0,284
25,14,56.0,0,83,0,89,0,332
25,14,66.0,0,124,0,209,0,61
25,14,125.0,0,166,0,156,0,133
25,14,61.0,0,103,0,97,0,136
25,14,269.0,0,87,0,84,0,303
25,14,36.0,0,71,0,146,0,178
25,14,292.0,0,105,0,88,0,116
25,14,345.0,0,54,0,94,0,300
25,14,334.0,0,27,0,145,0,144
25,14,36.0,0,71,0,146,0,178
25,14,202.0,0,84,0,85,0,90
25,14,67.0,0,41,0,138,0,160
25,14,284.0,0,45,0,104,0,279
25,14,401.0,0,25,0,200,0,87
25,14,8.0,0,28,0,126,0,152
25,14,253.0,0,46,0,86,0,138
25,14,121.0,0,68,0,67,0,120
26,14,55.0,0,61,0,88,0,173
27,15,471.0,0,118,0,157,0,162
27,15,136.0,0,63,0,146,0,221
27,15,81.0,0,15,0,165,0,92
27,15,225.0,0,61,0,268,0,173
27,15,342.0,0,10,0,77,0,167
27,15,151.0,0,58,0,169,0,284
27,15,148.0,0,154,0,329,0,112
27,15,192.0,0,83,0,82,0,338
27,15,376.0,0,114,0,103,0,190
27,15,480.0,0,44,0,202,0,46
27,15,136.0,0,63,0,146,0,221
27,15,70.0,0,33,0,300,0,90
27,15,412.0,0,76,0,70,0,204
27,15,247.0,0,70,0,70,0,108
27,15,169.0,0,172,0,112,0,146
27,15,121.0,0,68,0,67,0,120
27,15,444.0,0,21,0,140,0,146
27,15,119.0,0,66,0,62,0,40
27,15,411.0,0,83,0,84,0,155
27,15,8.0,0,28,0,126,0,152
27,15,191.0,0,83,0,76,0,281
27,15,411.0,0,83,0,84,0,155
27,15,160.0,0,20,0,159,0,103
28,15,148.0,0,154,0,329,0,112
28,15,357.0,0,103,0,103,0,192
28,15,264.0,0,93,0,130,0,231
28,15,148.0,0,154,0,329,0,112
28,15,281.0,0,93,0,267,0,154
28,15,453.0,0,76,0,167,0,226
28,15,459.0,0,128,0,125,0,131
28,15,36.0,0,71,0,146,0,178
28,15,246.0,0,79,0,148,0,116
28,15,225.0,0,61,0,268,0,173
29,16,171.0,0,212,0,145,0,114
29,16,148.0,0,154,0,329,0,112
29,16,101.0,0,88,0,115,0,139
29,16,198.0,0,61,0,125,0,259
29,16,56.0,0,83,0,89,0,332
29,16,169.0,0,172,0,112,0,146
29,16,58.0,0,94,0,84,0,319
29,16,148.0,0,154,0,329,0,112
29,16,102.0,0,177,0,95,0,7
29,16,188.0,0,70,0,92,0,229
29,16,121.0,0,68,0,67,0,120
29,16,495.0,0,37,0,320,0,36
29,16,206.0,0,106,0,44,0,236
29,16,141.0,0,234,0,68,0,45
29,16,33.0,0,56,0,137,0,224
29,16,411.0,0,83,0,84,0,155
29,16,62.0,0,57,0,126,0,197
29,16,247.0,0,70,0,70,0,108
29,16,20.0,0,135,0,109,0,1
30,16,148.0,0,154,0,329,0,112
30,16,58.0,0,94,0,84,0,319
30,16,56.0,0,83,0,89,0,332
30,16,151.0,0,58,0,169,0,284
30,16,10.0,0,56,0,236,0,215
30,16,315.0,0,82,0,203,0,248
30,16,277.0,0,102,0,164,0,98
30,16,278.0,0,56,0,119,0,121
30,16,37.0,0,55,0,391,0,127
30,16,406.0,0,76,0,74,0,189
31,17,148.0,0,154,0,329,0,112
31,17,100.0,0,48,0,160,0,290
31,17,411.0,0,83,0,84,0,155
31,17,390.0,0,74,0,71,0,219
31,17,56.0,0,83,0,89,0,332
31,17,446.0,0,43,0,202,0,83
31,17,411.0,0,83,0,84,0,155
31,17,441.0,0,112,0,270,0,146
31,17,157.0,0,63,0,89,0,188
31,17,148.0,0,154,0,329,0,112
31,17,411.0,0,83,0,84,0,155
31,17,131.0,0,59,0,132,0,241
31,17,292.0,0,105,0,88,0,116
31,17,278.0,0,56,0,119,0,121
31,17,411.0,0,83,0,84,0,155
32,18,148.0,0,154,0,329,0,112
32,18,180.0,0,120,0,158,0,320
32,18,106.0,0,57,0,206,0,106
32,18,364.0,0,79,0,80,0,301
32,18,11.0,0,65,0,195,0,273
32,18,225.0,0,61,0,268,0,173
32,18,4.0,0,44,0,47,0,145
32,18,149.0,0,79,0,252,0,236
32,18,405.0,0,74,0,124,0,253
32,18,154.0,0,59,0,90,0,188
32,18,202.0,0,84,0,85,0,90
32,18,100.0,0,48,0,160,0,290
32,18,66.0,0,124,0,209,0,61
32,18,74.0,0,74,0,78,0,268
33,18,146.0,0,60,0,92,0,151
34,19,151.0,0,58,0,169,0,284
34,19,464.0,0,75,0,80,0,91
34,19,69.0,0,62,0,155,0,270
34,19,231.0,0,61,0,98,0,217
34,19,58.0,0,94,0,84,0,319
34,19,66.0,0,124,0,209,0,61
34,19,278.0,0,56,0,119,0,121
35,20,495.0,0,37,0,320,0,36
35,20,36.0,0,71,0,146,0,178
35,20,402.0,0,57,0,169,0,254
35,20,414.0,0,30,0,125,0,164
35,20,334.0,0,27,0,145,0,144
35,20,474.0,0,83,0,80,0,259
35,20,405.0,0,74,0,124,0,253
35,20,383.0,0,82,0,72,0,101
35,20,318.0,0,30,0,339,0,123
35,20,148.0,0,154,0,329,0,112
35,20,79.0,0,59,0,104,0,254
35,20,139.0,0,55,0,80,0,144
35,20,303.0,0,74,0,102,0,228
35,20,250.0,0,44,0,186,0,190
35,20,392.0,0,32,0,114,0,155
35,20,106.0,0,57,0,206,0,106
36,21,56.0,0,83,0,89,0,332
36,21,234.0,0,269,0,437,0,105
36,21,445.0,0,66,0,96,0,251
36,21,405.0,0,74,0,124,0,253
36,21,192.0,0,83,0,82,0,338
36,21,34.0,0,101,0,102,0,96
36,21,360.0,0,277,0,197,0,58
36,21,376.0,0,114,0,103,0,190
36,21,172.0,0,34,0,140,0,185
36,21,58.0,0,94,0,84,0,319
36,21,472.0,0,69,0,64,0,66
36,21,292.0,0,105,0,88,0,116
36,21,406.0,0,76,0,74,0,189
36,21,117.0,0,26,0,126,0,157
36,21,454.0,0,34,0,90,0,186
36,21,133.0,0,65,0,117,0,63
37,21,126.0,0,162,0,289,0,105
37,21,405.0,0,74,0,124,0,253
37,21,259.0,0,108,0,136,0,143
37,21,169.0,0,172,0,112,0,146
37,21,237.0,0,92,0,85,0,295
37,21,345.0,0,54,0,94,0,300
37,21,101.0,0,88,0,115,0,139
38,22,148.0,0,154,0,329,0,112
38,22,461.0,0,96,0,101,0,294
38,22,148.0,0,154,0,329,0,112
38,22,374.0,0,94,0,84,0,312
38,22,450.0,0,79,0,91,0,285
38,22,341.0,0,58,0,197,0,285
38,22,442.0,0,93,0,181,0,245
38,22,300.0,0,192,0,110,0,92
38,22,20.0,0,135,0,109,0,1
38,22,74.0,0,74,0,78,0,268
38,22,357.0,0,103,0,103,0,192
38,22,445.0,0,66,0,96,0,251
38,22,228.0,0,74,0,142,0,123
38,22,480.0,0,44,0,202,0,46
38,22,422.0,0,47,0,106,0,169
38,22,480.0,0,44,0,202,0,46
38,22,102.0,0,177,0,95,0,7
38,22,455.0,0,33,0,80,0,167
38,22,414.0,0,30,0,125,0,164
38,22,480.0,0,44,0,202,0,46
38,22,137.0,0,30,0,112,0,162
39,22,274.0,0,184,0,167,0,369
39,22,192.0,0,83,0,82,0,338
39,22,281.0,0,93,0,267,0,154
39,22,219.0,0,95,0,144,0,271
39,22,11.0,0,65,0,195,0,273
39,22,69.0,0,62,0,155,0,270
39,22,140.0,0,74,0,74,0,205
39,22,100.0,0,48,0,160,0,290
39,22,90.0,0,64,0,66,0,276
39,22,411.0,0,83,0,84,0,155
39,22,113.0,0,289,0,104,0,39
39,22,452.0,0,59,0,152,0,60
39,22,483.0,0,47,0,91,0,223
39,22,67.0,0,41,0,138,0,160
39,22,39.0,0,60,0,108,0,145
39,22,495.0,0,37,0,320,0,36
39,22,63.0,0,42,0,76,0,167
39,22,137.0,0,30,0,112,0,162
40,23,379.0,0,62,0,137,0,254
40,23,411.0,0,83,0,84,0,155
40,23,410.0,0,76,0,92,0,112
40,23,171.0,0,212,0,145,0,114
40,23,359.0,0,117,0,281,0,114
40,23,292.0,0,105,0,88,0,116
40,23,56.0,0,83,0,89,0,332
40,23,61.0,0,103,0,97,0,136
40,23,20.0,0,135,0,109,0,1
40,23,411.0,0,83,0,84,0,155
41,24,124.0,0,10,0,176,0,82
41,24,151.0,0,58,0,169,0,284
41,24,37.0,0,55,0,391,0,127
41,24,76.0,0,270,0,446,0,114
41,24,495.0,0,37,0,320,0,36
41,24,119.0,0,66,0,62,0,40
41,24,495.0,0,37,0,320,0,36
41,24,281.0,0,93,0,267,0,154
41,24,474.0,0,83,0,80,0,259
41,24,264.0,0,93,0,130,0,231
41,24,154.0,0,59,0,90,0,188
41,24,169.0,0,172,0,112,0,146
41,24,118.0,0,29,0,104,0,243
41,24,145.0,0,44,0,80,0,100
41,24,216.0,0,61,0,88,0,199
41,24,117.0,0,26,0,126,0,157
42,24,126.0,0,162,0,289,0,105
42,24,148.0,0,154,0,329,0,112
42,24,445.0,0,66,0,96,0,251
42,24,231.0,0,61,0,98,0,217
42,24,37.0,0,55,0,391,0,127
43,25,237.0,0,92,0,85,0,295
43,25,20.0,0,135,0,109,0,1
43,25,354.0,0,89,0,89,0,314
43,25,348.0,0,126,0,151,0,137
43,25,58.0,0,94,0,84,0,319
43,25,352.0,0,80,0,93,0,245
43,25,364.0,0,79,0,80,0,301
43,25,91.0,0,55,0,152,0,221
43,25,292.0,0,105,0,88,0,116
43,25,136.0,0,63,0,146,0,221
43,25,11.0,0,65,0,195,0,273
43,25,495.0,0,37,0,320,0,36
43,25,53.0,0,32,0,135,0,167
43,25,192.0,0,83,0,82,0,338
43,25,10.0,0,56,0,236,0,215
43,25,432.0,0,35,0,145,0,185
43,25,221.0,0,67,0,93,0,293
43,25,480.0,0,44,0,202,0,46
43,25,480.0,0,44,0,202,0,46
43,25,383.0,0,82,0,72,0,101
43,25,179.0,0,61,0,96,0,220
44,25,266.0,0,121,0,176,0,208
44,25,151.0,0,58,0,169,0,284
44,25,471.0,0,118,0,157,0,162
44,25,354.0,0,89,0,89,0,314
44,25,293.0,0,35,0,263,0,171
44,25,305.0,0,81,0,72,0,276
44,25,360.0,0,277,0,197,0,58
45,26,177.0,0,211,0,109,0,210
45,26,148.0,0,154,0,329,0,112
45,26,126.0,0,162,0,289,0,105
45,26,148.0,0,154,0,329,0,112
45,26,151.0,0,58,0,169,0,284
45,26,476.0,0,73,0,70,0,52
45,26,125.0,0,166,0,156,0,133
45,26,58.0,0,94,0,84,0,319
45,26,211.0,0,101,0,87,0,101
45,26,471.0,0,118,0,157,0,162
45,26,411.0,0,83,0,84,0,155
45,26,401.0,0,25,0,200,0,87
45,26,131.0,0,59,0,132,0,241
46,26,56.0,0,83,0,89,0,332
46,26,383.0,0,82,0,72,0,101
47,27,148.0,0,154,0,329,0,112
47,27,194.0,0,115,0,121,0,167
47,27,34.0,0,101,0,102,0,96
47,27,411.0,0,83,0,84,0,155
47,27,192.0,0,83,0,82,0,338
47,27,70.0,0,33,0,300,0,90
47,27,225.0,0,61,0,268,0,173
47,27,179.0,0,61,0,96,0,220
47,27,151.0,0,58,0,169,0,284
47,27,70.0,0,33,0,300,0,90
47,27,383.0,0,82,0,72,0,101
47,27,56.0,0,83,0,89,0,332
47,27,407.0,0,45,0,78,0,141
47,27,292.0,0,105,0,88,0,116
47,27,20.0,0,135,0,109,0,1
47,27,66.0,0,124,0,209,0,61
47,27,66.0,0,124,0,209,0,61
47,27,454.0,0,34,0,90,0,186
47,27,210.0,0,54,0,119,0,146
47,27,410.0,0,76,0,92,0,112
47,27,495.0,0,37,0,320,0,36
47,27,103.0,0,140,0,120,0,67
47,27,109.0,0,32,0,71,0,209
47,27,495.0,0,37,0,320,0,36
47,27,472.0,0,69,0,64,0,66
48,27,198.0,0,61,0,125,0,259
48,27,171.0,0,212,0,145,0,114
48,27,412.0,0,76,0,70,0,204
48,27,405.0,0,74,0,124,0,253
48,27,70.0,0,33,0,300,0,90
49,28,148.0,0,154,0,329,0,112
49,28,148.0,0,154,0,329,0,112
49,28,56.0,0,83,0,89,0,332
49,28,198.0,0,61,0,125,0,259
49,28,125.0,0,166,0,156,0,133
49,28,69.0,0,62,0,155,0,270
49,28,455.0,0,33,0,80,0,167
49,28,337.0,0,119,0,33,0,144
49,28,449.0,0,105,0,111,0,139
49,28,330.0,0,94,0,88,0,121
49,28,411.0,0,83,0,84,0,155
49,28,169.0,0,172,0,112,0,146
49,28,378.0,0,17,0,262,0,257
49,28,33.0,0,56,0,137,0,224
49,28,478.0,0,13,0,150,0,75
49,28,247.0,0,70,0,70,0,108
49,28,411.0,0,83,0,84,0,155
49,28,131.0,0,59,0,132,0,241
49,28,454.0,0,34,0,90,0,186
49,28,133.0,0,65,0,117,0,63
49,28,342.0,0,10,0,77,0,167
49,28,292.0,0,105,0,88,0,116
50,28,65.0,0,93,0,143,0,156
51,29,374.0,0,94,0,84,0,312
51,29,426.0,0,151,0,150,0,185
51,29,249.0,0,188,0,262,0,328
51,29,34.0,0,101,0,102,0,96
51,29,101.0,0,88,0,115,0,139
51,29,148.0,0,154,0,329,0,112
51,29,66.0,0,124,0,209,0,61
51,29,70.0,0,33,0,300,0,90
51,29,342.0,0,10,0,77,0,167
51,29,179.0,0,61,0,96,0,220
52,29,122.0,0,228,0,140,0,53
52,29,56.0,0,83,0,89,0,332
52,29,318.0,0,30,0,339,0,123
52,29,211.0,0,101,0,87,0,101
52,29,411.0,0,83,0,84,0,155
52,29,165.0,0,64,0,150,0,225
53,30,148.0,0,154,0,329,0,112
53,30,131.0,0,59,0,132,0,241
53,30,66.0,0,124,0,209,0,61
53,30,171.0,0,212,0,145,0,114
53,30,121.0,0,68,0,67,0,120
53,30,409.0,0,81,0,71,0,253
53,30,171.0,0,212,0,145,0,114
